epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,340.156,1.39485,0.72071,0.77525,0.851,0.8797,0.91812,0.51628,1.60394,0.77529,0.83402,0.00038615,0.00038615,0.00038615
117,344.82,1.45465,0.68378,0.7808,0.85422,0.88626,0.92195,0.52414,1.56464,0.76553,0.83009,0.00038516,0.00038516,0.00038516
118,347.015,1.60864,0.8877,0.76694,0.85347,0.88334,0.91987,0.5306,1.53783,0.77172,0.82769,0.00038417,0.00038417,0.00038417
119,348.845,1.47502,0.71792,0.77634,0.86298,0.87204,0.91912,0.53484,1.55952,0.78614,0.82769,0.00038318,0.00038318,0.00038318
120,350.705,1.72913,1.05504,0.76739,0.84525,0.891,0.91681,0.51183,1.60713,0.84508,0.82832,0.00038219,0.00038219,0.00038219
121,355.74,1.62703,0.94397,0.77762,0.85246,0.88997,0.91877,0.5002,1.64609,0.85083,0.83062,0.0003812,0.0003812,0.0003812
122,357.75,1.5775,0.76998,0.77318,0.81149,0.88747,0.90979,0.50095,1.63475,0.83116,0.83279,0.00038021,0.00038021,0.00038021
123,361.265,1.4406,0.69676,0.77872,0.78377,0.86967,0.88343,0.49318,1.65768,0.93587,0.83677,0.00037922,0.00037922,0.00037922
124,363.919,1.5651,0.75248,0.77338,0.80541,0.85308,0.8969,0.48583,1.67832,0.93419,0.84003,0.00037823,0.00037823,0.00037823
125,365.971,1.56123,0.74464,0.77005,0.81821,0.89588,0.91674,0.50321,1.60801,0.80895,0.83609,0.00037724,0.00037724,0.00037724
126,367.737,1.45668,0.70416,0.78135,0.85252,0.89035,0.92208,0.5186,1.55901,0.76558,0.8325,0.00037625,0.00037625,0.00037625
127,369.582,1.47207,0.72557,0.77228,0.85815,0.8888,0.9229,0.53829,1.52106,0.75118,0.82963,0.00037526,0.00037526,0.00037526
128,371.414,1.47161,0.72447,0.77664,0.84152,0.90758,0.92233,0.54072,1.51492,0.73719,0.82629,0.00037427,0.00037427,0.00037427
129,373.258,1.33731,0.68355,0.77488,0.84131,0.90457,0.92077,0.53269,1.53984,0.74615,0.82831,0.00037328,0.00037328,0.00037328
130,375.025,1.60009,0.83577,0.76747,0.82843,0.89249,0.90603,0.51356,1.58447,0.77847,0.83213,0.00037229,0.00037229,0.00037229
131,377.582,1.3644,0.71979,0.76727,0.82447,0.86815,0.90546,0.50829,1.60841,0.80825,0.83406,0.0003713,0.0003713,0.0003713
132,380.559,1.26981,0.67397,0.78684,0.53662,0.95498,0.81371,0.45936,1.60051,1.35862,0.83822,0.00037031,0.00037031,0.00037031
133,382.269,1.37525,0.66809,0.77232,0.5424,0.95498,0.80873,0.45207,1.59869,1.4533,0.83789,0.00036932,0.00036932,0.00036932
134,383.978,1.45484,0.71803,0.77765,0.76232,0.86019,0.87856,0.50355,1.55639,0.94893,0.82903,0.00036833,0.00036833,0.00036833
135,385.889,1.40181,0.67827,0.7757,0.83994,0.858,0.90792,0.52172,1.56094,0.79467,0.82529,0.00036734,0.00036734,0.00036734
136,387.9,1.65198,0.77882,0.76814,0.84756,0.86493,0.9139,0.53055,1.55775,0.76284,0.82351,0.00036635,0.00036635,0.00036635
137,389.701,1.48215,0.77246,0.77883,0.82703,0.8981,0.91695,0.53093,1.5501,0.75381,0.82395,0.00036536,0.00036536,0.00036536
138,391.804,1.46593,0.75464,0.77261,0.83494,0.90758,0.92351,0.51866,1.572,0.74801,0.82595,0.00036437,0.00036437,0.00036437
139,394.333,1.5349,0.71139,0.77203,0.845,0.91232,0.9274,0.50919,1.6125,0.75837,0.82933,0.00036338,0.00036338,0.00036338
140,397.977,1.53687,0.73208,0.77347,0.84714,0.891,0.92082,0.50536,1.64778,0.75819,0.8316,0.00036239,0.00036239,0.00036239
141,406.607,1.42246,0.68392,0.76926,0.85352,0.88368,0.92096,0.50908,1.6337,0.75059,0.83017,0.0003614,0.0003614,0.0003614
142,408.57,1.44471,0.7341,0.7677,0.85287,0.88626,0.92168,0.51891,1.59039,0.73641,0.8256,0.00036041,0.00036041,0.00036041
143,413.203,1.50767,0.73521,0.77013,0.84686,0.89573,0.92373,0.52663,1.55408,0.72582,0.82203,0.00035942,0.00035942,0.00035942
144,415.08,1.42889,0.68464,0.77131,0.86908,0.8809,0.92513,0.5229,1.56401,0.72625,0.8213,0.00035843,0.00035843,0.00035843
145,417.112,1.55519,0.71625,0.77656,0.86842,0.88863,0.93113,0.51951,1.58237,0.7296,0.82266,0.00035744,0.00035744,0.00035744
146,419.099,1.38101,0.67035,0.77345,0.86465,0.89573,0.9315,0.51715,1.59957,0.73841,0.82551,0.00035645,0.00035645,0.00035645
147,422.65,1.3824,0.63439,0.77509,0.87831,0.88626,0.93503,0.51957,1.61554,0.73546,0.82702,0.00035546,0.00035546,0.00035546
148,424.652,1.30878,0.63812,0.77315,0.8844,0.88832,0.93381,0.52232,1.60066,0.72302,0.82749,0.00035447,0.00035447,0.00035447
149,426.641,1.38057,0.65593,0.76887,0.8743,0.90758,0.93765,0.5235,1.59156,0.72175,0.82629,0.00035348,0.00035348,0.00035348
150,428.853,1.48052,0.73769,0.76405,0.87818,0.90536,0.93698,0.5285,1.58818,0.72413,0.82544,0.00035249,0.00035249,0.00035249
151,431.091,1.40162,0.68807,0.77129,0.86304,0.89573,0.93577,0.52614,1.59227,0.73529,0.82546,0.0003515,0.0003515,0.0003515
152,433.051,1.3928,0.64257,0.77451,0.87675,0.8673,0.92942,0.52254,1.58021,0.74425,0.82523,0.00035051,0.00035051,0.00035051
153,435.331,1.31677,0.63563,0.76874,0.88374,0.86464,0.93107,0.5171,1.58007,0.73902,0.82596,0.00034952,0.00034952,0.00034952
154,437.7,1.50749,0.67921,0.77102,0.88345,0.86217,0.92446,0.51609,1.57921,0.73458,0.82672,0.00034853,0.00034853,0.00034853
155,440.22,1.54161,0.76527,0.76592,0.87163,0.87204,0.92502,0.52204,1.5765,0.73688,0.82821,0.00034754,0.00034754,0.00034754
156,442.318,1.61055,0.76286,0.75216,0.84245,0.8981,0.91865,0.53161,1.56335,0.73514,0.82749,0.00034655,0.00034655,0.00034655
157,444.269,1.44992,0.68684,0.77027,0.84249,0.90047,0.91781,0.53444,1.54719,0.74087,0.82617,0.00034556,0.00034556,0.00034556
158,446.249,1.47249,0.68865,0.76807,0.83936,0.90386,0.91978,0.52995,1.53511,0.7463,0.82494,0.00034457,0.00034457,0.00034457
159,448.568,1.40541,0.64039,0.77122,0.84744,0.89509,0.92316,0.5184,1.56281,0.76223,0.82743,0.00034358,0.00034358,0.00034358
160,455.687,1.29846,0.63958,0.76953,0.84145,0.88036,0.91978,0.49945,1.635,0.80298,0.83283,0.00034259,0.00034259,0.00034259
161,457.957,1.46163,0.68958,0.77132,0.8218,0.8961,0.91608,0.50635,1.63317,0.7962,0.83335,0.0003416,0.0003416,0.0003416
162,461.345,1.44868,0.68811,0.76131,0.81805,0.90561,0.91821,0.51268,1.61602,0.77482,0.83292,0.00034061,0.00034061,0.00034061
