epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,148.841,2.3549,1.11027,0.82988,0.79731,0.8171,0.83959,0.44935,1.6807,0.87372,0.83642,0.0013268,0.0013268,0.0013268
172,149.455,2.10048,0.98585,0.88362,0.75369,0.82898,0.81957,0.40951,1.78453,0.90285,0.84551,0.00132284,0.00132284,0.00132284
173,149.997,2.05677,1.00081,0.84715,0.75369,0.82898,0.81957,0.40951,1.78453,0.90285,0.84551,0.00131888,0.00131888,0.00131888
174,150.543,2.00259,0.98647,0.87308,0.75369,0.82898,0.81957,0.40951,1.78453,0.90285,0.84551,0.00131492,0.00131492,0.00131492
175,151.16,1.80527,0.90211,0.86089,0.75369,0.82898,0.81957,0.40951,1.78453,0.90285,0.84551,0.00131096,0.00131096,0.00131096
176,151.757,1.89527,0.94766,0.81372,0.77158,0.81842,0.82637,0.38603,1.90967,0.9084,0.84731,0.001307,0.001307,0.001307
177,152.314,2.01641,0.95897,0.84207,0.77158,0.81842,0.82637,0.38603,1.90967,0.9084,0.84731,0.00130304,0.00130304,0.00130304
178,152.844,1.73748,0.90599,0.84193,0.77158,0.81842,0.82637,0.38603,1.90967,0.9084,0.84731,0.00129908,0.00129908,0.00129908
179,153.461,1.72066,0.85274,0.82284,0.77158,0.81842,0.82637,0.38603,1.90967,0.9084,0.84731,0.00129512,0.00129512,0.00129512
180,154.068,2.03545,0.89609,0.82074,0.78382,0.84086,0.85736,0.41375,1.79691,0.875,0.83697,0.00129116,0.00129116,0.00129116
181,154.592,2.11179,0.9834,0.85042,0.78382,0.84086,0.85736,0.41375,1.79691,0.875,0.83697,0.0012872,0.0012872,0.0012872
182,155.113,1.70549,0.88489,0.83958,0.78382,0.84086,0.85736,0.41375,1.79691,0.875,0.83697,0.00128324,0.00128324,0.00128324
183,155.648,1.87358,0.90322,0.82765,0.78382,0.84086,0.85736,0.41375,1.79691,0.875,0.83697,0.00127928,0.00127928,0.00127928
